sw_latitude,sw_longitude,ne_latitude,ne_longitude,status
-1.04,51.59,-1.03,51.6,pending
-1.03,51.59,-1.02,51.6,pending
-1.02,51.59,-1.01,51.6,pending
-1.01,51.59,-1.0,51.6,pending
-1.0,51.59,-0.99,51.6,pending
-0.99,51.59,-0.98,51.6,pending
-0.98,51.59,-0.97,51.6,pending
-0.97,51.59,-0.96,51.6,pending
-0.96,51.59,-0.95,51.6,pending
-0.95,51.59,-0.94,51.6,pending
-0.94,51.59,-0.9299999999999999,51.6,pending
-0.9299999999999999,51.59,-0.9199999999999999,51.6,pending
-0.9199999999999999,51.59,-0.9099999999999999,51.6,pending
-0.9099999999999999,51.59,-0.8999999999999999,51.6,pending
-0.8999999999999999,51.59,-0.8899999999999999,51.6,pending
-0.8899999999999999,51.59,-0.8799999999999999,51.6,pending
-0.8799999999999999,51.59,-0.8699999999999999,51.6,pending
-0.8699999999999999,51.59,-0.8599999999999999,51.6,pending
-0.8599999999999999,51.59,-0.85,51.6,pending
-1.15,51.6,-1.14,51.61,pending
-1.14,51.6,-1.13,51.61,pending
-1.13,51.6,-1.1199999999999999,51.61,pending
-1.1199999999999999,51.6,-1.1099999999999999,51.61,pending
-1.1099999999999999,51.6,-1.0999999999999999,51.61,pending
-1.0999999999999999,51.6,-1.0899999999999999,51.61,pending
-1.0899999999999999,51.6,-1.0799999999999998,51.61,pending
-1.0799999999999998,51.6,-1.0699999999999998,51.61,pending
-1.0699999999999998,51.6,-1.0599999999999998,51.61,pending
-1.0599999999999998,51.6,-1.0499999999999998,51.61,pending
-1.0499999999999998,51.6,-1.04,51.61,pending
-1.04,51.6,-1.03,51.61,pending
-1.03,51.6,-1.02,51.61,pending
-1.02,51.6,-1.01,51.61,pending
-1.01,51.6,-1.0,51.61,pending
-1.0,51.6,-0.99,51.61,pending
-0.99,51.6,-0.98,51.61,pending
-0.98,51.6,-0.97,51.61,pending
-0.97,51.6,-0.96,51.61,pending
-0.96,51.6,-0.95,51.61,pending
-0.95,51.6,-0.94,51.61,pending
-0.94,51.6,-0.9299999999999999,51.61,pending
-0.9299999999999999,51.6,-0.9199999999999999,51.61,pending
-0.9199999999999999,51.6,-0.9099999999999999,51.61,pending
-0.9099999999999999,51.6,-0.8999999999999999,51.61,pending
-0.8999999999999999,51.6,-0.8899999999999999,51.61,pending
-0.8899999999999999,51.6,-0.8799999999999999,51.61,pending
-0.8799999999999999,51.6,-0.8699999999999999,51.61,pending
-0.8699999999999999,51.6,-0.8599999999999999,51.61,pending
-0.8599999999999999,51.6,-0.85,51.61,pending
-1.15,51.61,-1.14,51.620000000000005,pending
-1.14,51.61,-1.13,51.620000000000005,pending
-1.13,51.61,-1.1199999999999999,51.620000000000005,pending
-1.1199999999999999,51.61,-1.1099999999999999,51.620000000000005,pending
-1.1099999999999999,51.61,-1.0999999999999999,51.620000000000005,pending
-1.0999999999999999,51.61,-1.0899999999999999,51.620000000000005,pending
-1.0899999999999999,51.61,-1.0799999999999998,51.620000000000005,pending
-1.0799999999999998,51.61,-1.0699999999999998,51.620000000000005,pending
-1.0699999999999998,51.61,-1.0599999999999998,51.620000000000005,pending
-1.0599999999999998,51.61,-1.0499999999999998,51.620000000000005,pending
-1.0499999999999998,51.61,-1.04,51.620000000000005,pending
-1.04,51.61,-1.03,51.620000000000005,pending
-1.03,51.61,-1.02,51.620000000000005,pending
-1.02,51.61,-1.01,51.620000000000005,pending
-1.01,51.61,-1.0,51.620000000000005,pending
-1.0,51.61,-0.99,51.620000000000005,pending
-0.99,51.61,-0.98,51.620000000000005,pending
-0.98,51.61,-0.97,51.620000000000005,pending
-0.97,51.61,-0.96,51.620000000000005,pending
-0.96,51.61,-0.95,51.620000000000005,pending
-0.95,51.61,-0.94,51.620000000000005,pending
-0.94,51.61,-0.9299999999999999,51.620000000000005,pending
-0.9299999999999999,51.61,-0.9199999999999999,51.620000000000005,pending
-0.9199999999999999,51.61,-0.9099999999999999,51.620000000000005,pending
-0.9099999999999999,51.61,-0.8999999999999999,51.620000000000005,pending
-0.8999999999999999,51.61,-0.8899999999999999,51.620000000000005,pending
-0.8899999999999999,51.61,-0.8799999999999999,51.620000000000005,pending
-0.8799999999999999,51.61,-0.8699999999999999,51.620000000000005,pending
-0.8699999999999999,51.61,-0.8599999999999999,51.620000000000005,pending
-0.8599999999999999,51.61,-0.85,51.620000000000005,pending
-1.15,51.620000000000005,-1.14,51.63,pending
-1.14,51.620000000000005,-1.13,51.63,pending
-1.13,51.620000000000005,-1.1199999999999999,51.63,pending
-1.1199999999999999,51.620000000000005,-1.1099999999999999,51.63,pending
-1.1099999999999999,51.620000000000005,-1.0999999999999999,51.63,pending
-1.0999999999999999,51.620000000000005,-1.0899999999999999,51.63,pending
-1.0899999999999999,51.620000000000005,-1.0799999999999998,51.63,pending
-1.0799999999999998,51.620000000000005,-1.0699999999999998,51.63,pending
-1.0699999999999998,51.620000000000005,-1.0599999999999998,51.63,pending
-1.0599999999999998,51.620000000000005,-1.0499999999999998,51.63,pending
-1.0499999999999998,51.620000000000005,-1.04,51.63,pending
-1.04,51.620000000000005,-1.03,51.63,pending
-1.03,51.620000000000005,-1.02,51.63,pending
-1.02,51.620000000000005,-1.01,51.63,pending
-1.01,51.620000000000005,-1.0,51.63,pending
-1.0,51.620000000000005,-0.99,51.63,pending
-0.99,51.620000000000005,-0.98,51.63,pending
-0.98,51.620000000000005,-0.97,51.63,pending
-0.97,51.620000000000005,-0.96,51.63,pending
-0.96,51.620000000000005,-0.95,51.63,pending
-0.95,51.620000000000005,-0.94,51.63,pending
-0.94,51.620000000000005,-0.9299999999999999,51.63,pending
-0.9299999999999999,51.620000000000005,-0.9199999999999999,51.63,pending
-0.9199999999999999,51.620000000000005,-0.9099999999999999,51.63,pending
-0.9099999999999999,51.620000000000005,-0.8999999999999999,51.63,pending
-0.8999999999999999,51.620000000000005,-0.8899999999999999,51.63,pending
-0.8899999999999999,51.620000000000005,-0.8799999999999999,51.63,pending
-0.8799999999999999,51.620000000000005,-0.8699999999999999,51.63,pending
-0.8699999999999999,51.620000000000005,-0.8599999999999999,51.63,pending
-0.8599999999999999,51.620000000000005,-0.85,51.63,pending
-1.15,51.63,-1.14,51.64,pending
-1.14,51.63,-1.13,51.64,pending
-1.13,51.63,-1.1199999999999999,51.64,pending
-1.1199999999999999,51.63,-1.1099999999999999,51.64,pending
-1.1099999999999999,51.63,-1.0999999999999999,51.64,pending
-1.0999999999999999,51.63,-1.0899999999999999,51.64,pending
-1.0899999999999999,51.63,-1.0799999999999998,51.64,pending
-1.0799999999999998,51.63,-1.0699999999999998,51.64,pending
-1.0699999999999998,51.63,-1.0599999999999998,51.64,pending
-1.0599999999999998,51.63,-1.0499999999999998,51.64,pending
-1.0499999999999998,51.63,-1.04,51.64,pending
-1.04,51.63,-1.03,51.64,pending
-1.03,51.63,-1.02,51.64,pending
-1.02,51.63,-1.01,51.64,pending
-1.01,51.63,-1.0,51.64,pending
-1.0,51.63,-0.99,51.64,pending
-0.99,51.63,-0.98,51.64,pending
-0.98,51.63,-0.97,51.64,pending
-0.97,51.63,-0.96,51.64,pending
-0.96,51.63,-0.95,51.64,pending
-0.95,51.63,-0.94,51.64,pending
-0.94,51.63,-0.9299999999999999,51.64,pending
-0.9299999999999999,51.63,-0.9199999999999999,51.64,pending
-0.9199999999999999,51.63,-0.9099999999999999,51.64,pending
-0.9099999999999999,51.63,-0.8999999999999999,51.64,pending
-0.8999999999999999,51.63,-0.8899999999999999,51.64,pending
-0.8899999999999999,51.63,-0.8799999999999999,51.64,pending
-0.8799999999999999,51.63,-0.8699999999999999,51.64,pending
-0.8699999999999999,51.63,-0.8599999999999999,51.64,pending
-0.8599999999999999,51.63,-0.85,51.64,pending
-1.15,51.64,-1.14,51.65,pending
-1.14,51.64,-1.13,51.65,pending
-1.13,51.64,-1.1199999999999999,51.65,pending
-1.1199999999999999,51.64,-1.1099999999999999,51.65,pending
-1.1099999999999999,51.64,-1.0999999999999999,51.65,pending
-1.0999999999999999,51.64,-1.0899999999999999,51.65,pending
-1.0899999999999999,51.64,-1.0799999999999998,51.65,pending
-1.0799999999999998,51.64,-1.0699999999999998,51.65,pending
-1.0699999999999998,51.64,-1.0599999999999998,51.65,pending
-1.0599999999999998,51.64,-1.0499999999999998,51.65,pending
-1.0499999999999998,51.64,-1.04,51.65,pending
-1.04,51.64,-1.03,51.65,pending
-1.03,51.64,-1.02,51.65,pending
-1.02,51.64,-1.01,51.65,pending
-1.01,51.64,-1.0,51.65,pending
-1.0,51.64,-0.99,51.65,pending
-0.99,51.64,-0.98,51.65,pending
-0.98,51.64,-0.97,51.65,pending
-0.97,51.64,-0.96,51.65,pending
-0.96,51.64,-0.95,51.65,pending
-0.95,51.64,-0.94,51.65,pending
-0.94,51.64,-0.9299999999999999,51.65,pending
-0.9299999999999999,51.64,-0.9199999999999999,51.65,pending
-0.9199999999999999,51.64,-0.9099999999999999,51.65,pending
-0.9099999999999999,51.64,-0.8999999999999999,51.65,pending
-0.8999999999999999,51.64,-0.8899999999999999,51.65,pending
-0.8899999999999999,51.64,-0.8799999999999999,51.65,pending
-0.8799999999999999,51.64,-0.8699999999999999,51.65,pending
-0.8699999999999999,51.64,-0.8599999999999999,51.65,pending
-0.8599999999999999,51.64,-0.85,51.65,pending
-1.15,51.65,-1.14,51.660000000000004,pending
-1.14,51.65,-1.13,51.660000000000004,pending
-1.13,51.65,-1.1199999999999999,51.660000000000004,pending
-1.1199999999999999,51.65,-1.1099999999999999,51.660000000000004,pending
-1.1099999999999999,51.65,-1.0999999999999999,51.660000000000004,pending
-1.0999999999999999,51.65,-1.0899999999999999,51.660000000000004,pending
-1.0899999999999999,51.65,-1.0799999999999998,51.660000000000004,pending
-1.0799999999999998,51.65,-1.0699999999999998,51.660000000000004,pending
-1.0699999999999998,51.65,-1.0599999999999998,51.660000000000004,pending
-1.0599999999999998,51.65,-1.0499999999999998,51.660000000000004,pending
-1.0499999999999998,51.65,-1.04,51.660000000000004,pending
-1.04,51.65,-1.03,51.660000000000004,pending
-1.03,51.65,-1.02,51.660000000000004,pending
-1.02,51.65,-1.01,51.660000000000004,pending
-1.01,51.65,-1.0,51.660000000000004,pending
-1.0,51.65,-0.99,51.660000000000004,pending
-0.99,51.65,-0.98,51.660000000000004,pending
-0.98,51.65,-0.97,51.660000000000004,pending
-0.97,51.65,-0.96,51.660000000000004,pending
-0.96,51.65,-0.95,51.660000000000004,pending
-0.95,51.65,-0.94,51.660000000000004,pending
-0.94,51.65,-0.9299999999999999,51.660000000000004,pending
-0.9299999999999999,51.65,-0.9199999999999999,51.660000000000004,pending
-0.9199999999999999,51.65,-0.9099999999999999,51.660000000000004,pending
-0.9099999999999999,51.65,-0.8999999999999999,51.660000000000004,pending
-0.8999999999999999,51.65,-0.8899999999999999,51.660000000000004,pending
-0.8899999999999999,51.65,-0.8799999999999999,51.660000000000004,pending
-0.8799999999999999,51.65,-0.8699999999999999,51.660000000000004,pending
-0.8699999999999999,51.65,-0.8599999999999999,51.660000000000004,pending
-0.8599999999999999,51.65,-0.85,51.660000000000004,pending
-1.15,51.660000000000004,-1.14,51.67,pending
-1.14,51.660000000000004,-1.13,51.67,pending
-1.13,51.660000000000004,-1.1199999999999999,51.67,pending
-1.1199999999999999,51.660000000000004,-1.1099999999999999,51.67,pending
-1.1099999999999999,51.660000000000004,-1.0999999999999999,51.67,pending
-1.0999999999999999,51.660000000000004,-1.0899999999999999,51.67,pending
-1.0899999999999999,51.660000000000004,-1.0799999999999998,51.67,pending
-1.0799999999999998,51.660000000000004,-1.0699999999999998,51.67,pending
-1.0699999999999998,51.660000000000004,-1.0599999999999998,51.67,pending
-1.0599999999999998,51.660000000000004,-1.0499999999999998,51.67,pending
-1.0499999999999998,51.660000000000004,-1.04,51.67,pending
-1.04,51.660000000000004,-1.03,51.67,pending
-1.03,51.660000000000004,-1.02,51.67,pending
-1.02,51.660000000000004,-1.01,51.67,pending
-1.01,51.660000000000004,-1.0,51.67,pending
-1.0,51.660000000000004,-0.99,51.67,pending
-0.99,51.660000000000004,-0.98,51.67,pending
-0.98,51.660000000000004,-0.97,51.67,pending
-0.97,51.660000000000004,-0.96,51.67,pending
-0.96,51.660000000000004,-0.95,51.67,pending
-0.95,51.660000000000004,-0.94,51.67,pending
-0.94,51.660000000000004,-0.9299999999999999,51.67,pending
-0.9299999999999999,51.660000000000004,-0.9199999999999999,51.67,pending
-0.9199999999999999,51.660000000000004,-0.9099999999999999,51.67,pending
-0.9099999999999999,51.660000000000004,-0.8999999999999999,51.67,pending
-0.8999999999999999,51.660000000000004,-0.8899999999999999,51.67,pending
-0.8899999999999999,51.660000000000004,-0.8799999999999999,51.67,pending
-0.8799999999999999,51.660000000000004,-0.8699999999999999,51.67,pending
-0.8699999999999999,51.660000000000004,-0.8599999999999999,51.67,pending
-0.8599999999999999,51.660000000000004,-0.85,51.67,pending
-1.15,51.67,-1.14,51.68,pending
-1.14,51.67,-1.13,51.68,pending
-1.13,51.67,-1.1199999999999999,51.68,pending
-1.1199999999999999,51.67,-1.1099999999999999,51.68,pending
-1.1099999999999999,51.67,-1.0999999999999999,51.68,pending
-1.0999999999999999,51.67,-1.0899999999999999,51.68,pending
-1.0899999999999999,51.67,-1.0799999999999998,51.68,pending
-1.0799999999999998,51.67,-1.0699999999999998,51.68,pending
-1.0699999999999998,51.67,-1.0599999999999998,51.68,pending
-1.0599999999999998,51.67,-1.0499999999999998,51.68,pending
-1.0499999999999998,51.67,-1.04,51.68,pending
-1.04,51.67,-1.03,51.68,pending
-1.03,51.67,-1.02,51.68,pending
-1.02,51.67,-1.01,51.68,pending
-1.01,51.67,-1.0,51.68,pending
-1.0,51.67,-0.99,51.68,pending
-0.99,51.67,-0.98,51.68,pending
-0.98,51.67,-0.97,51.68,pending
-0.97,51.67,-0.96,51.68,pending
-0.96,51.67,-0.95,51.68,pending
-0.95,51.67,-0.94,51.68,pending
-0.94,51.67,-0.9299999999999999,51.68,pending
-0.9299999999999999,51.67,-0.9199999999999999,51.68,pending
-0.9199999999999999,51.67,-0.9099999999999999,51.68,pending
-0.9099999999999999,51.67,-0.8999999999999999,51.68,pending
-0.8999999999999999,51.67,-0.8899999999999999,51.68,pending
-0.8899999999999999,51.67,-0.8799999999999999,51.68,pending
-0.8799999999999999,51.67,-0.8699999999999999,51.68,pending
-0.8699999999999999,51.67,-0.8599999999999999,51.68,pending
-0.8599999999999999,51.67,-0.85,51.68,pending
-1.15,51.68,-1.14,51.69,pending
-1.14,51.68,-1.13,51.69,pending
-1.13,51.68,-1.1199999999999999,51.69,pending
-1.1199999999999999,51.68,-1.1099999999999999,51.69,pending
-1.1099999999999999,51.68,-1.0999999999999999,51.69,pending
-1.0999999999999999,51.68,-1.0899999999999999,51.69,pending
-1.0899999999999999,51.68,-1.0799999999999998,51.69,pending
-1.0799999999999998,51.68,-1.0699999999999998,51.69,pending
-1.0699999999999998,51.68,-1.0599999999999998,51.69,pending
-1.0599999999999998,51.68,-1.0499999999999998,51.69,pending
-1.0499999999999998,51.68,-1.04,51.69,pending
-1.04,51.68,-1.03,51.69,pending
-1.03,51.68,-1.02,51.69,pending
-1.02,51.68,-1.01,51.69,pending
-1.01,51.68,-1.0,51.69,pending
-1.0,51.68,-0.99,51.69,pending
-0.99,51.68,-0.98,51.69,pending
-0.98,51.68,-0.97,51.69,pending
-0.97,51.68,-0.96,51.69,pending
-0.96,51.68,-0.95,51.69,pending
-0.95,51.68,-0.94,51.69,pending
-0.94,51.68,-0.9299999999999999,51.69,pending
-0.9299999999999999,51.68,-0.9199999999999999,51.69,pending
-0.9199999999999999,51.68,-0.9099999999999999,51.69,pending
-0.9099999999999999,51.68,-0.8999999999999999,51.69,pending
-0.8999999999999999,51.68,-0.8899999999999999,51.69,pending
-0.8899999999999999,51.68,-0.8799999999999999,51.69,pending
-0.8799999999999999,51.68,-0.8699999999999999,51.69,pending
-0.8699999999999999,51.68,-0.8599999999999999,51.69,pending
-0.8599999999999999,51.68,-0.85,51.69,pending
-1.15,51.69,-1.14,51.7,pending
-1.14,51.69,-1.13,51.7,pending
-1.13,51.69,-1.1199999999999999,51.7,pending
-1.1199999999999999,51.69,-1.1099999999999999,51.7,pending
-1.1099999999999999,51.69,-1.0999999999999999,51.7,pending
-1.0999999999999999,51.69,-1.0899999999999999,51.7,pending
-1.0899999999999999,51.69,-1.0799999999999998,51.7,pending
-1.0799999999999998,51.69,-1.0699999999999998,51.7,pending
-1.0699999999999998,51.69,-1.0599999999999998,51.7,pending
-1.0599999999999998,51.69,-1.0499999999999998,51.7,pending
-1.0499999999999998,51.69,-1.04,51.7,pending
-1.04,51.69,-1.03,51.7,pending
-1.03,51.69,-1.02,51.7,pending
-1.02,51.69,-1.01,51.7,pending
-1.01,51.69,-1.0,51.7,pending
-1.0,51.69,-0.99,51.7,pending
-0.99,51.69,-0.98,51.7,pending
-0.98,51.69,-0.97,51.7,pending
-0.97,51.69,-0.96,51.7,pending
-0.96,51.69,-0.95,51.7,pending
-0.95,51.69,-0.94,51.7,pending
-0.94,51.69,-0.9299999999999999,51.7,pending
-0.9299999999999999,51.69,-0.9199999999999999,51.7,pending
-0.9199999999999999,51.69,-0.9099999999999999,51.7,pending
-0.9099999999999999,51.69,-0.8999999999999999,51.7,pending
-0.8999999999999999,51.69,-0.8899999999999999,51.7,pending
-0.8899999999999999,51.69,-0.8799999999999999,51.7,pending
-0.8799999999999999,51.69,-0.8699999999999999,51.7,pending
-0.8699999999999999,51.69,-0.8599999999999999,51.7,pending
-0.8599999999999999,51.69,-0.85,51.7,pending
-1.15,51.7,-1.14,51.71,pending
-1.14,51.7,-1.13,51.71,pending
-1.13,51.7,-1.1199999999999999,51.71,pending
-1.1199999999999999,51.7,-1.1099999999999999,51.71,pending
-1.1099999999999999,51.7,-1.0999999999999999,51.71,pending
-1.0999999999999999,51.7,-1.0899999999999999,51.71,pending
-1.0899999999999999,51.7,-1.0799999999999998,51.71,pending
-1.0799999999999998,51.7,-1.0699999999999998,51.71,pending
-1.0699999999999998,51.7,-1.0599999999999998,51.71,pending
-1.0599999999999998,51.7,-1.0499999999999998,51.71,pending
-1.0499999999999998,51.7,-1.04,51.71,pending
-1.04,51.7,-1.03,51.71,pending
-1.03,51.7,-1.02,51.71,pending
-1.02,51.7,-1.01,51.71,pending
-1.01,51.7,-1.0,51.71,pending
-1.0,51.7,-0.99,51.71,pending
-0.99,51.7,-0.98,51.71,pending
-0.98,51.7,-0.97,51.71,pending
-0.97,51.7,-0.96,51.71,pending
-0.96,51.7,-0.95,51.71,pending
-0.95,51.7,-0.94,51.71,pending
-0.94,51.7,-0.9299999999999999,51.71,pending
-0.9299999999999999,51.7,-0.9199999999999999,51.71,pending
-0.9199999999999999,51.7,-0.9099999999999999,51.71,pending
-0.9099999999999999,51.7,-0.8999999999999999,51.71,pending
-0.8999999999999999,51.7,-0.8899999999999999,51.71,pending
-0.8899999999999999,51.7,-0.8799999999999999,51.71,pending
-0.8799999999999999,51.7,-0.8699999999999999,51.71,pending
-0.8699999999999999,51.7,-0.8599999999999999,51.71,pending
-0.8599999999999999,51.7,-0.85,51.71,pending
-1.15,51.71,-1.14,51.72,pending
-1.14,51.71,-1.13,51.72,pending
-1.13,51.71,-1.1199999999999999,51.72,pending
-1.1199999999999999,51.71,-1.1099999999999999,51.72,pending
-1.1099999999999999,51.71,-1.0999999999999999,51.72,pending
-1.0999999999999999,51.71,-1.0899999999999999,51.72,pending
-1.0899999999999999,51.71,-1.0799999999999998,51.72,pending
-1.0799999999999998,51.71,-1.0699999999999998,51.72,pending
-1.0699999999999998,51.71,-1.0599999999999998,51.72,pending
-1.0599999999999998,51.71,-1.0499999999999998,51.72,pending
-1.0499999999999998,51.71,-1.04,51.72,pending
-1.04,51.71,-1.03,51.72,pending
-1.03,51.71,-1.02,51.72,pending
-1.02,51.71,-1.01,51.72,pending
-1.01,51.71,-1.0,51.72,pending
-1.0,51.71,-0.99,51.72,pending
-0.99,51.71,-0.98,51.72,pending
-0.98,51.71,-0.97,51.72,pending
-0.97,51.71,-0.96,51.72,pending
-0.96,51.71,-0.95,51.72,pending
-0.95,51.71,-0.94,51.72,pending
-0.94,51.71,-0.9299999999999999,51.72,pending
-0.9299999999999999,51.71,-0.9199999999999999,51.72,pending
-0.9199999999999999,51.71,-0.9099999999999999,51.72,pending
-0.9099999999999999,51.71,-0.8999999999999999,51.72,pending
-0.8999999999999999,51.71,-0.8899999999999999,51.72,pending
-0.8899999999999999,51.71,-0.8799999999999999,51.72,pending
-0.8799999999999999,51.71,-0.8699999999999999,51.72,pending
-0.8699999999999999,51.71,-0.8599999999999999,51.72,pending
-0.8599999999999999,51.71,-0.85,51.72,pending
-1.15,51.72,-1.14,51.73,pending
-1.14,51.72,-1.13,51.73,pending
-1.13,51.72,-1.1199999999999999,51.73,pending
-1.1199999999999999,51.72,-1.1099999999999999,51.73,pending
-1.1099999999999999,51.72,-1.0999999999999999,51.73,pending
-1.0999999999999999,51.72,-1.0899999999999999,51.73,pending
-1.0899999999999999,51.72,-1.0799999999999998,51.73,pending
-1.0799999999999998,51.72,-1.0699999999999998,51.73,pending
-1.0699999999999998,51.72,-1.0599999999999998,51.73,pending
-1.0599999999999998,51.72,-1.0499999999999998,51.73,pending
-1.0499999999999998,51.72,-1.04,51.73,pending
-1.04,51.72,-1.03,51.73,pending
-1.03,51.72,-1.02,51.73,pending
-1.02,51.72,-1.01,51.73,pending
-1.01,51.72,-1.0,51.73,pending
-1.0,51.72,-0.99,51.73,pending
-0.99,51.72,-0.98,51.73,pending
-0.98,51.72,-0.97,51.73,pending
-0.97,51.72,-0.96,51.73,pending
-0.96,51.72,-0.95,51.73,pending
-0.95,51.72,-0.94,51.73,pending
-0.94,51.72,-0.9299999999999999,51.73,pending
-0.9299999999999999,51.72,-0.9199999999999999,51.73,pending
-0.9199999999999999,51.72,-0.9099999999999999,51.73,pending
-0.9099999999999999,51.72,-0.8999999999999999,51.73,pending
-0.8999999999999999,51.72,-0.8899999999999999,51.73,pending
-0.8899999999999999,51.72,-0.8799999999999999,51.73,pending
-0.8799999999999999,51.72,-0.8699999999999999,51.73,pending
-0.8699999999999999,51.72,-0.8599999999999999,51.73,pending
-0.8599999999999999,51.72,-0.85,51.73,pending
-1.15,51.73,-1.14,51.74,pending
-1.14,51.73,-1.13,51.74,pending
-1.13,51.73,-1.1199999999999999,51.74,pending
-1.1199999999999999,51.73,-1.1099999999999999,51.74,pending
-1.1099999999999999,51.73,-1.0999999999999999,51.74,pending
-1.0999999999999999,51.73,-1.0899999999999999,51.74,pending
-1.0899999999999999,51.73,-1.0799999999999998,51.74,pending
-1.0799999999999998,51.73,-1.0699999999999998,51.74,pending
-1.0699999999999998,51.73,-1.0599999999999998,51.74,pending
-1.0599999999999998,51.73,-1.0499999999999998,51.74,pending
-1.0499999999999998,51.73,-1.04,51.74,pending
-1.04,51.73,-1.03,51.74,pending
-1.03,51.73,-1.02,51.74,pending
-1.02,51.73,-1.01,51.74,pending
-1.01,51.73,-1.0,51.74,pending
-1.0,51.73,-0.99,51.74,pending
-0.99,51.73,-0.98,51.74,pending
-0.98,51.73,-0.97,51.74,pending
-0.97,51.73,-0.96,51.74,pending
-0.96,51.73,-0.95,51.74,pending
-0.95,51.73,-0.94,51.74,pending
-0.94,51.73,-0.9299999999999999,51.74,pending
-0.9299999999999999,51.73,-0.9199999999999999,51.74,pending
-0.9199999999999999,51.73,-0.9099999999999999,51.74,pending
-0.9099999999999999,51.73,-0.8999999999999999,51.74,pending
-0.8999999999999999,51.73,-0.8899999999999999,51.74,pending
-0.8899999999999999,51.73,-0.8799999999999999,51.74,pending
-0.8799999999999999,51.73,-0.8699999999999999,51.74,pending
-0.8699999999999999,51.73,-0.8599999999999999,51.74,pending
-0.8599999999999999,51.73,-0.85,51.74,pending
-1.15,51.74,-1.14,51.75,pending
-1.14,51.74,-1.13,51.75,pending
-1.13,51.74,-1.1199999999999999,51.75,pending
-1.1199999999999999,51.74,-1.1099999999999999,51.75,pending
-1.1099999999999999,51.74,-1.0999999999999999,51.75,pending
-1.0999999999999999,51.74,-1.0899999999999999,51.75,pending
-1.0899999999999999,51.74,-1.0799999999999998,51.75,pending
-1.0799999999999998,51.74,-1.0699999999999998,51.75,pending
-1.0699999999999998,51.74,-1.0599999999999998,51.75,pending
-1.0599999999999998,51.74,-1.0499999999999998,51.75,pending
-1.0499999999999998,51.74,-1.04,51.75,pending
-1.04,51.74,-1.03,51.75,pending
-1.03,51.74,-1.02,51.75,pending
-1.02,51.74,-1.01,51.75,pending
-1.01,51.74,-1.0,51.75,pending
-1.0,51.74,-0.99,51.75,pending
-0.99,51.74,-0.98,51.75,pending
-0.98,51.74,-0.97,51.75,pending
-0.97,51.74,-0.96,51.75,pending
-0.96,51.74,-0.95,51.75,pending
-0.95,51.74,-0.94,51.75,pending
-0.94,51.74,-0.9299999999999999,51.75,pending
-0.9299999999999999,51.74,-0.9199999999999999,51.75,pending
-0.9199999999999999,51.74,-0.9099999999999999,51.75,pending
-0.9099999999999999,51.74,-0.8999999999999999,51.75,pending
-0.8999999999999999,51.74,-0.8899999999999999,51.75,pending
-0.8899999999999999,51.74,-0.8799999999999999,51.75,pending
-0.8799999999999999,51.74,-0.8699999999999999,51.75,pending
-0.8699999999999999,51.74,-0.8599999999999999,51.75,pending
-0.8599999999999999,51.74,-0.85,51.75,pending
